PlayerID;Position
3375;Centre-Forward
3375;Second Striker
3400;Left Winger
3400;Left-Back
3411;Left Winger
3411;Right Winger
3413;Attacking Midfield
3413;Left Winger
3416;Central Midfield
3418;Centre-Forward
3418;Left Winger
3449;Right-Back
3451;Defensive Midfield
3458;Right Winger
3458;Second Striker
3467;Left Winger
3474;Centre-Forward
3474;Right Midfield
3475;Attacking Midfield
3475;Defensive Midfield
3485;Central Midfield
3508;Left Midfield
3515;Central Midfield
3519;Right Midfield
3525;Centre-Back
3530;Central Midfield
3547;Defensive Midfield
3547;Right Midfield
3548;Central Midfield
3548;Left Midfield
3568;Centre-Back
3573;Left-Back
3585;Left Winger
3585;Right Winger
3601;Central Midfield
3601;Defensive Midfield
3606;Left Midfield
3621;Left Winger
3624;Central Midfield
3648;Right-Back
3654;Centre-Back
3683;Attacking Midfield
3683;Centre-Forward
3686;Left-Back
3691;Central Midfield
3727;Defensive Midfield
3747;Central Midfield
3747;Left-Back
3753;Central Midfield
3753;Left Midfield
3762;Left Midfield
3762;Right Midfield
3765;Centre-Back
3765;Defensive Midfield
3775;Centre-Back
3784;Central Midfield
3784;Centre-Back
3785;Defensive Midfield
3789;Defensive Midfield
3789;Left-Back
3809;Central Midfield
3811;Centre-Back
3814;Central Midfield
3814;Defensive Midfield
3836;Attacking Midfield
3842;Centre-Back
3842;Right Winger
3851;Defensive Midfield
3865;Left Midfield
3865;Right Midfield
3866;Right Midfield
3869;Right-Back
3875;Second Striker
3877;Right Midfield
3878;Central Midfield
3878;Centre-Back
3887;Attacking Midfield
3907;Right-Back
3912;Left Winger
3912;Right Winger
3915;Right Midfield
3915;Right Winger
3920;Left Midfield
3925;Central Midfield
3926;Centre-Forward
3926;Right Winger
3940;Defensive Midfield
3940;Right Midfield
3957;Attacking Midfield
3957;Central Midfield
3961;Defensive Midfield
3990;Central Midfield
3990;Centre-Back
3993;Attacking Midfield
3993;Central Midfield
4009;Left Winger
4009;Right Winger
4011;Right-Back
4046;Left-Back
4053;Left-Back
4060;Right-Back
4066;Left Winger
4071;Central Midfield
4071;Left Midfield
4087;Attacking Midfield
4087;Left Midfield
4106;Attacking Midfield
4106;Left Winger
4114;Right Winger
4127;Central Midfield
4127;Left Midfield
4128;Left Midfield
4135;Central Midfield
4135;Left-Back
4139;Defensive Midfield
4139;Right Midfield
4153;Attacking Midfield
4203;Defensive Midfield
4217;Attacking Midfield
4219;Defensive Midfield
4227;Central Midfield
4240;Attacking Midfield
4240;Defensive Midfield
4261;Left-Back
4291;Defensive Midfield
4298;Defensive Midfield
4299;Central Midfield
4299;Centre-Back
4326;Centre-Back
4326;Right-Back
4328;Left Winger
4328;Second Striker
4338;Centre-Back
4338;Left Midfield
4376;Central Midfield
4376;Right Midfield
4400;Centre-Forward
4401;Central Midfield
4401;Right Midfield
4425;Defensive Midfield
4425;Left Midfield
4427;Attacking Midfield
4427;Left Midfield
4441;Defensive Midfield
4441;Right-Back
4442;Right Midfield
4442;Right-Back
4471;Defensive Midfield
4471;Left-Back
4500;Left Midfield
4557;Attacking Midfield
4557;Left Winger
4580;Right Midfield
4588;Left Midfield
4610;Right-Back
4613;Central Midfield
4613;Left Midfield
4622;Attacking Midfield
4626;Attacking Midfield
4644;Centre-Back
4644;Defensive Midfield
4659;Defensive Midfield
4672;Central Midfield
4672;Right Midfield
4673;Central Midfield
4673;Left Winger
4674;Right Midfield
4689;Left Midfield
4702;Central Midfield
4710;Centre-Back
4710;Right Midfield
4715;Central Midfield
4715;Right Midfield
4720;Defensive Midfield
4720;Left-Back
4735;Sweeper
4744;Defensive Midfield
4744;Right-Back
4756;Defensive Midfield
4756;Right-Back
4793;Left-Back
4793;Right-Back
4797;Defensive Midfield
4797;Right-Back
4816;Right Midfield
4816;Right-Back
4822;Left Midfield
4822;Right Midfield
4825;Defensive Midfield
4843;Defensive Midfield
4843;Left-Back
4850;Right-Back
4858;Centre-Forward
4869;Central Midfield
4869;Centre-Back
4888;Central Midfield
4888;Defensive Midfield
4906;Central Midfield
4906;Defensive Midfield
4913;Attacking Midfield
4918;Centre-Back
4918;Right-Back
4930;Centre-Back
4930;Defensive Midfield
4977;Right Winger
4977;Second Striker
5001;Left-Back
5003;Right Midfield
5005;Defensive Midfield
5008;Second Striker
5016;Central Midfield
5016;Right-Back
5061;Left Midfield
5117;Sweeper
5182;Attacking Midfield
5189;Attacking Midfield
5189;Left Midfield
5193;Attacking Midfield
5193;Left Midfield
5195;Centre-Forward
5198;Centre-Back
5198;Left Midfield
5202;Centre-Back
5202;Right Midfield
5214;Left Winger
5214;Right Winger
5233;Attacking Midfield
5233;Central Midfield
5245;Central Midfield
5245;Centre-Back
5249;Defensive Midfield
5285;Left Midfield
5286;Left-Back
5295;Attacking Midfield
5295;Right Midfield
5299;Second Striker
5311;Left Midfield
5325;Left Midfield
5329;Left Winger
5329;Right Winger
5340;Right-Back
5352;Central Midfield
5357;Left Winger
5357;Second Striker
5367;Defensive Midfield
5399;Central Midfield
5399;Right Winger
5413;Attacking Midfield
5413;Left Midfield
5418;Right-Back
5428;Central Midfield
5428;Centre-Back
5429;Right Winger
5438;Left Winger
5438;Second Striker
5440;Right Winger
5440;Second Striker
5457;Attacking Midfield
5457;Left Midfield
5464;Attacking Midfield
5464;Second Striker
5480;Central Midfield
5480;Defensive Midfield
5490;Left Winger
5492;Right Winger
5500;Centre-Back
5500;Right-Back
5501;Right-Back
5506;Left-Back
5506;Right-Back
5508;Central Midfield
5508;Left Midfield
5513;Centre-Back
5521;Left Winger
5521;Right Winger
5527;Centre-Back
5531;Right-Back
5586;Left-Back
5586;Right-Back
5597;Left Winger
5597;Right Winger
5639;Defensive Midfield
5640;Left-Back
5651;Right Winger
5657;Second Striker
5668;Left-Back
5674;Central Midfield
5674;Centre-Back
5680;Right Winger
5683;Second Striker
5698;Attacking Midfield
5698;Central Midfield
5710;Attacking Midfield
5710;Left Midfield
5748;Central Midfield
5748;Centre-Back
5749;Right-Back
5751;Left Midfield
5751;Right-Back
5752;Defensive Midfield
5758;Defensive Midfield
5758;Left Midfield
5759;Defensive Midfield
5782;Attacking Midfield
5782;Defensive Midfield
5796;Attacking Midfield
5796;Left Winger
5803;Centre-Back
5819;Left Winger
5819;Left-Back
5832;Centre-Back
5835;Right-Back
5837;Centre-Back
5837;Right Midfield
5838;Right Midfield
5838;Right-Back
5850;Left Midfield
5850;Right Midfield
5860;Right-Back
5867;Attacking Midfield
5867;Left Midfield
5875;Central Midfield
5884;Centre-Back
5889;Left-Back
5890;Defensive Midfield
5896;Defensive Midfield
5917;Left-Back
5917;Right-Back
5919;Left Winger
5919;Right Midfield
5922;Central Midfield
5922;Left Midfield
5941;Centre-Back
5941;Right Midfield
5944;Sweeper
5953;Central Midfield
5953;Left Midfield
5984;Left Winger
5984;Right Winger
5990;Centre-Back
5990;Right-Back
5993;Right-Back
5997;Right Winger
6000;Defensive Midfield
6002;Central Midfield
6002;Centre-Back
6004;Central Midfield
6004;Left Midfield
6012;Left-Back
6012;Right-Back
6036;Right-Back
6046;Right Winger
6054;Left Midfield
6054;Second Striker
6065;Right-Back
6066;Left-Back
6076;Left Winger
6076;Second Striker
6077;Second Striker
6089;Central Midfield
6090;Defensive Midfield
6090;Right Midfield
6094;Attacking Midfield
6094;Left Winger
6106;Attacking Midfield
6107;Defensive Midfield
6112;Right Midfield
6112;Right Winger
6134;Central Midfield
6140;Left Midfield
6140;Left-Back
6154;Attacking Midfield
6154;Right Midfield
6156;Left Midfield
6156;Right-Back
6157;Attacking Midfield
6157;Defensive Midfield
6158;Attacking Midfield
6250;Attacking Midfield
6250;Defensive Midfield
6299;Second Striker
6301;Left Midfield
6301;Right Midfield
6316;Defensive Midfield
6316;Left-Back
6324;Attacking Midfield
6324;Left-Back
6340;Centre-Back
6340;Defensive Midfield
6349;Central Midfield
6349;Left Midfield
6367;Centre-Back
6367;Defensive Midfield
6396;Central Midfield
6396;Left Midfield
6419;Right Midfield
6421;Second Striker
6426;Left Winger
6426;Second Striker
6444;Centre-Back
6444;Left Midfield
6457;Defensive Midfield
6457;Left-Back
6503;Attacking Midfield
6503;Defensive Midfield
6557;Attacking Midfield
6557;Defensive Midfield
6559;Defensive Midfield
6569;Left Winger
6569;Second Striker
6571;Central Midfield
6571;Right Midfield
6585;Left Winger
6585;Right Winger
6589;Right Winger
6589;Right-Back
6639;Left-Back
6651;Right-Back
6659;Left-Back
6659;Right Midfield
6717;Defensive Midfield
6722;Defensive Midfield
6746;Left Midfield
6751;Right-Back
6764;Left Winger
6764;Right Midfield
6791;Attacking Midfield
6791;Centre-Forward
6792;Centre-Back
6792;Right-Back
6797;Centre-Forward
6797;Left Winger
6800;Left Winger
6800;Right Winger
6814;Right Winger
6832;Centre-Back
6832;Left-Back
6847;Left Winger
6847;Right Winger
6857;Centre-Back
6860;Left-Back
6866;Right Midfield
6866;Right-Back
6870;Attacking Midfield
6871;Attacking Midfield
6871;Right Winger
6873;Left Winger
6873;Right Winger
6878;Central Midfield
6878;Right Midfield
6888;Left Winger
6888;Right Winger
6890;Defensive Midfield
6892;Left Winger
6892;Right Winger
6896;Left-Back
6897;Central Midfield
6897;Centre-Back
6900;Second Striker
6910;Central Midfield
6934;Centre-Forward
6934;Right Winger
6963;Central Midfield
6976;Left-Back
6985;Left-Back
7002;Central Midfield
7018;Right Winger
7022;Central Midfield
7022;Centre-Back
7024;Left-Back
7025;Central Midfield
7025;Centre-Back
7032;Left Midfield
7049;Left-Back
7049;Right-Back
7057;Left Midfield
7057;Left-Back
7069;Central Midfield
7072;Centre-Back
7072;Right-Back
7098;Attacking Midfield
7101;Defensive Midfield
7132;Left Midfield
7164;Left Midfield
7191;Defensive Midfield
7191;Right Winger
7195;Defensive Midfield
7195;Sweeper
7236;Defensive Midfield
7236;Left-Back
7266;Attacking Midfield
7266;Defensive Midfield
7309;Centre-Back
7315;Defensive Midfield
7315;Right-Back
7318;Left-Back
7319;Left-Back
7336;Left Midfield
7336;Left-Back
7346;Left Winger
7346;Left-Back
7349;Centre-Forward
7349;Left Winger
7353;Right Winger
7364;Attacking Midfield
7419;Defensive Midfield
7446;Sweeper
7448;Defensive Midfield
7448;Right Midfield
7464;Left-Back
7486;Left Midfield
7496;Right Midfield
7506;Second Striker
7518;Defensive Midfield
7518;Left Midfield
7540;Sweeper
7555;Central Midfield
7572;Defensive Midfield
7575;Central Midfield
7575;Centre-Back
7579;Left Winger
7579;Right Winger
7581;Attacking Midfield
7593;Centre-Back
7600;Attacking Midfield
7600;Left Midfield
7602;Central Midfield
7606;Defensive Midfield
7606;Right Midfield
7608;Second Striker
7611;Centre-Forward
7611;Right Winger
7629;Central Midfield
7630;Second Striker
7631;Defensive Midfield
7631;Right-Back
7633;Central Midfield
7636;Left Winger
7636;Second Striker
7654;Defensive Midfield
7663;Attacking Midfield
7663;Left Winger
7704;Central Midfield
7708;Right Winger
7737;Central Midfield
7776;Left-Back
7776;Right-Back
7783;Right Midfield
7784;Central Midfield
7818;Centre-Forward
7818;Left Winger
7843;Left Winger
7843;Second Striker
7844;Attacking Midfield
7844;Left Winger
7858;Attacking Midfield
7858;Left Winger
7864;Left Winger
7864;Right Winger
7891;Attacking Midfield
7891;Right Midfield
7897;Centre-Forward
7897;Second Striker
7907;Defensive Midfield
7908;Left-Back
7908;Second Striker
7912;Left Winger
7912;Right Midfield
7920;Attacking Midfield
7920;Second Striker
7923;Defensive Midfield
7925;Defensive Midfield
7925;Left Midfield
7927;Central Midfield
7927;Centre-Back
7968;Left-Back
8038;Right-Back
8042;Defensive Midfield
8042;Right Midfield
8043;Centre-Back
8043;Left Midfield
8050;Left Midfield
8050;Left Winger
8078;Left-Back
8107;Defensive Midfield
8124;Attacking Midfield
8124;Centre-Forward
8139;Left Winger
8139;Second Striker
8143;Defensive Midfield
8143;Left Midfield
8170;Attacking Midfield
8170;Defensive Midfield
8194;Left Winger
8194;Second Striker
8204;Left Winger
8204;Second Striker
8207;Centre-Back
8207;Right Midfield
8285;Right-Back
8322;Central Midfield
8326;Central Midfield
8419;Right Midfield
8419;Right-Back
8527;Centre-Back
8532;Attacking Midfield
8532;Central Midfield
8596;Defensive Midfield
8596;Sweeper
8690;Left Winger
8690;Right Winger
8707;Left-Back
8721;Attacking Midfield
8721;Left Midfield
8733;Right-Back
8885;Attacking Midfield
8885;Defensive Midfield
8902;Centre-Back
9030;Defensive Midfield
9030;Sweeper
9038;Centre-Back
9095;Second Striker
9171;Attacking Midfield
9171;Right Winger
9205;Central Midfield
9205;Left Midfield
9210;Defensive Midfield
9222;Centre-Back
9222;Right-Back
9287;Central Midfield
9302;Centre-Forward
9355;Centre-Back
9355;Left Midfield
9410;Centre-Back
9410;Right-Back
9498;Defensive Midfield
9506;Centre-Back
9506;Second Striker
9508;Left Winger
9508;Right Winger
9544;Central Midfield
9552;Centre-Forward
9552;Second Striker
9590;Attacking Midfield
9592;Defensive Midfield
9592;Right-Back
9593;Left-Back
9596;Centre-Forward
9596;Right Winger
9619;Left-Back
9620;Left Winger
9620;Right Winger
9626;Left Winger
9626;Right Winger
9630;Left Midfield
9630;Left-Back
9635;Left Midfield
9635;Left-Back
9637;Attacking Midfield
9655;Second Striker
9659;Defensive Midfield
9662;Left Midfield
9662;Left Winger
9675;Left-Back
9679;Attacking Midfield
9679;Second Striker
9688;Centre-Back
9695;Left-Back
9711;Centre-Forward
9711;Second Striker
9714;Central Midfield
9714;Left Midfield
9733;Attacking Midfield
9733;Left Winger
9763;Defensive Midfield
9763;Left Midfield
9778;Left-Back
9782;Right-Back
9788;Central Midfield
9788;Centre-Back
9806;Centre-Forward
9806;Second Striker
9812;Right-Back
9821;Central Midfield
9823;Attacking Midfield
9830;Left Midfield
9830;Left-Back
9851;Defensive Midfield
9857;Attacking Midfield
9871;Defensive Midfield
9871;Left-Back
10001;Centre-Back
10001;Right Midfield
10134;Left Winger
10134;Left-Back
10138;Right Midfield
10243;Central Midfield
10243;Centre-Forward
10248;Left Midfield
10248;Right Midfield
10251;Central Midfield
10298;Attacking Midfield
10298;Left Midfield
10318;Defensive Midfield
10355;Defensive Midfield
10378;Right Winger
10378;Right-Back
10424;Attacking Midfield
10424;Left Midfield
10450;Attacking Midfield
10450;Right Midfield
10473;Defensive Midfield
10566;Central Midfield
10566;Defensive Midfield
10849;Defensive Midfield
11317;Left Winger
11317;Right Winger
11344;Left Midfield
11344;Right Midfield
11670;Right-Back
11869;Right Midfield
11869;Right-Back
11906;Right-Back
11937;Goalkeeper
12019;Left Winger
12019;Right Midfield
12053;Centre-Forward
12053;Defensive Midfield
12131;Right Midfield
12132;Centre-Forward
12132;Right Winger
12147;Right-Back
12368;Left Midfield
12368;Right Winger
12373;Centre-Forward
12380;Central Midfield
12380;Right Midfield
12385;Attacking Midfield
12385;Defensive Midfield
12395;Attacking Midfield
12395;Central Midfield
12401;Left Winger
12401;Right Winger
12514;Left Winger
12514;Right Winger
12515;Central Midfield
12515;Centre-Back
12516;Centre-Forward
12516;Left Winger
12567;Attacking Midfield
12567;Left Winger
12582;Attacking Midfield
12582;Second Striker
12602;Central Midfield
12602;Left Winger
12603;Centre-Back
12622;Second Striker
12665;Right Midfield
12665;Right-Back
12683;Centre-Back
12693;Right Winger
12693;Second Striker
12698;Centre-Back
12698;Right-Back
12703;Defensive Midfield
12707;Second Striker
12723;Centre-Back
12730;Defensive Midfield
12730;Right-Back
12741;Left Winger
12741;Second Striker
12745;Left Midfield
12745;Right Winger
12749;Right Midfield
12749;Second Striker
12751;Central Midfield
12751;Defensive Midfield
12765;Defensive Midfield
12779;Centre-Back
12779;Defensive Midfield
12795;Central Midfield
12801;Right Midfield
12801;Right-Back
12802;Defensive Midfield
12802;Right Midfield
12812;Attacking Midfield
12812;Defensive Midfield
12822;Defensive Midfield
12822;Right Midfield
12834;Right-Back
12836;Right-Back
12840;Left Winger
12840;Second Striker
12841;Left Winger
12847;Centre-Back
12992;Centre-Back
13001;Centre-Back
13006;Left Midfield
13006;Second Striker
13012;Defensive Midfield
13050;Left Winger
13050;Second Striker
13051;Defensive Midfield
13057;Right Winger
13057;Second Striker
13073;Left Winger
13073;Right Winger
13085;Second Striker
13094;Centre-Forward
13097;Right Midfield
13120;Central Midfield
13120;Left Winger
13139;Left Midfield
13139;Left Winger
13152;Centre-Forward
13159;Defensive Midfield
13159;Right Midfield
13160;Centre-Back
13160;Left Midfield
13161;Right-Back
13177;Attacking Midfield
13177;Left Winger
13208;Left Winger
13208;Right Winger
13211;Left-Back
13211;Right-Back
13273;Attacking Midfield
13273;Defensive Midfield
13291;Left Midfield
13292;Left Winger
13292;Right Winger
13331;Central Midfield
13333;Attacking Midfield
13333;Defensive Midfield
13348;Left Winger
13348;Second Striker
13370;Centre-Back
13383;Defensive Midfield
13398;Central Midfield
13398;Left-Back
13424;Right Winger
13466;Centre-Back
13475;Centre-Back
13475;Defensive Midfield
13485;Central Midfield
13485;Right-Back
13491;Left Winger
13491;Right Winger
13507;Left Midfield
13519;Centre-Back
13520;Right-Back
13525;Centre-Back
13525;Left-Back
13535;Attacking Midfield
13544;Left Midfield
13544;Right Midfield
13558;Left Midfield
13605;Right Midfield
13605;Right-Back
13619;Centre-Back
13715;Central Midfield
13725;Right-Back
13808;Right Midfield
13822;Right Midfield
13822;Right Winger
13823;Defensive Midfield
13858;Right Winger
13902;Left Winger
13902;Right Winger
13904;Defensive Midfield
13904;Left-Back
13905;Right-Back
13917;Central Midfield
13920;Defensive Midfield
13952;Left Winger
13952;Second Striker
13960;Centre-Back
13962;Attacking Midfield
13962;Defensive Midfield
13975;Centre-Back
13995;Sweeper
14026;Central Midfield
14026;Right Midfield
14034;Central Midfield
14034;Defensive Midfield
14047;Attacking Midfield
14047;Right Winger
14049;Central Midfield
14049;Left Midfield
14052;Centre-Back
14052;Right-Back
14062;Central Midfield
14062;Right Midfield
14063;Left-Back
14107;Left Winger
14107;Second Striker
14126;Attacking Midfield
14126;Right Winger
14178;Central Midfield
14223;Left-Back
14223;Right-Back
14224;Left Winger
14224;Right Winger
14329;Centre-Forward
14329;Right Winger
14382;Attacking Midfield
14382;Defensive Midfield
14515;Right Midfield
14515;Right Winger
14659;Right Winger
14678;Central Midfield
14678;Centre-Forward
14745;Right-Back
14746;Attacking Midfield
14746;Central Midfield
14821;Defensive Midfield
14821;Left-Back
14829;Central Midfield
14829;Centre-Back
14834;Right-Back
14892;Centre-Back
14894;Centre-Forward
14894;Defensive Midfield
14906;Centre-Back
14921;Left Winger
14921;Right Winger
14925;Second Striker
14933;Centre-Forward
14933;Left Midfield
14944;Centre-Back
14945;Left Winger
14945;Right Winger
14960;Left-Back
14960;Right-Back
14970;Centre-Back
14970;Right Midfield
14975;Defensive Midfield
14975;Right-Back
15002;Left-Back
15002;Right Midfield
15005;Left Winger
15005;Right Winger
15020;Left Midfield
15031;Centre-Back
15033;Attacking Midfield
15033;Right Winger
15036;Right Midfield
15049;Defensive Midfield
15059;Right Winger
15084;Second Striker
15091;Left Midfield
15098;Centre-Back
15098;Defensive Midfield
15102;Centre-Forward
15102;Left Winger
15109;Sweeper
15117;Attacking Midfield
15117;Defensive Midfield
15128;Centre-Forward
15128;Left Midfield
15133;Attacking Midfield
15152;Attacking Midfield
15161;Right Midfield
15161;Right-Back
15173;Defensive Midfield
15201;Defensive Midfield
15209;Attacking Midfield
15209;Left Midfield
15261;Attacking Midfield
15261;Defensive Midfield
15294;Centre-Back
15306;Attacking Midfield
15306;Right Winger
15328;Attacking Midfield
15328;Right Winger
15372;Attacking Midfield
15372;Defensive Midfield
15373;Attacking Midfield
15373;Second Striker
15435;Right-Back
15445;Attacking Midfield
15445;Defensive Midfield
15453;Left-Back
15453;Right Midfield
15455;Right Midfield
15455;Right Winger
15478;Attacking Midfield
15500;Defensive Midfield
15500;Left-Back
15511;Centre-Forward
15511;Second Striker
15550;Right Midfield
15550;Second Striker
15561;Attacking Midfield
15561;Left Midfield
